"Plot Title: CON-4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10163053, SEN S/N: 10163053, LBL: ground temp)","Good Battery (LGR S/N: 10163053)","Coupler Attached (LGR S/N: 10163053)","Host Connected (LGR S/N: 10163053)","Stopped (LGR S/N: 10163053)","End Of File (LGR S/N: 10163053)"
1546,07/10/23 04:30:00  AM,6.978,,,,,
1547,07/10/23 05:00:00  AM,7.079,,,,,
1548,07/10/23 05:30:00  AM,7.381,,,,,
1549,07/10/23 06:00:00  AM,7.983,,,,,
1550,07/10/23 06:30:00  AM,8.779,,,,,
1551,07/10/23 07:00:00  AM,9.866,,,,,
1552,07/10/23 07:30:00  AM,10.846,,,,,
1553,07/10/23 08:00:00  AM,12.110,,,,,
1554,07/10/23 08:30:00  AM,13.461,,,,,
1555,07/10/23 09:00:00  AM,14.804,,,,,
1556,07/10/23 09:30:00  AM,15.664,,,,,
1557,07/10/23 10:00:00  AM,16.427,,,,,
1558,07/10/23 10:30:00  AM,17.379,,,,,
1559,07/10/23 11:00:00  AM,17.950,,,,,
1560,07/10/23 11:30:00  AM,18.140,,,,,
1561,07/10/23 12:00:00  PM,18.140,,,,,
1562,07/10/23 12:30:00  PM,18.140,,,,,
1563,07/10/23 01:00:00  PM,19.092,,,,,
1564,07/10/23 01:30:00  PM,18.996,,,,,
1565,07/10/23 02:00:00  PM,19.662,,,,,
1566,07/10/23 02:30:00  PM,18.331,,,,,
1567,07/10/23 03:00:00  PM,17.570,,,,,
1568,07/10/23 03:30:00  PM,17.855,,,,,
1569,07/10/23 04:00:00  PM,17.950,,,,,
1570,07/10/23 04:30:00  PM,18.140,,,,,
1571,07/10/23 05:00:00  PM,17.665,,,,,
1572,07/10/23 05:30:00  PM,17.189,,,,,
1573,07/10/23 06:00:00  PM,16.903,,,,,
1574,07/10/23 06:30:00  PM,16.141,,,,,
1575,07/10/23 07:00:00  PM,15.569,,,,,
1576,07/10/23 07:30:00  PM,15.187,,,,,
1577,07/10/23 08:00:00  PM,14.517,,,,,
1578,07/10/23 08:30:00  PM,14.038,,,,,
1579,07/10/23 09:00:00  PM,13.461,,,,,
1580,07/10/23 09:30:00  PM,13.076,,,,,
1581,07/10/23 10:00:00  PM,12.690,,,,,
1582,07/10/23 10:30:00  PM,12.401,,,,,
1583,07/10/23 11:00:00  PM,12.207,,,,,
1584,07/10/23 11:30:00  PM,12.110,,,,,
1585,07/11/23 12:00:00  AM,12.207,,,,,
1586,07/11/23 12:30:00  AM,12.207,,,,,
1587,07/11/23 01:00:00  AM,12.110,,,,,
1588,07/11/23 01:30:00  AM,12.013,,,,,
1589,07/11/23 02:00:00  AM,11.819,,,,,
1590,07/11/23 02:30:00  AM,11.722,,,,,
1591,07/11/23 03:00:00  AM,11.722,,,,,
1592,07/11/23 03:30:00  AM,11.625,,,,,
1593,07/11/23 04:00:00  AM,11.528,,,,,
1594,07/11/23 04:30:00  AM,11.431,,,,,
1595,07/11/23 05:00:00  AM,11.431,,,,,
1596,07/11/23 05:30:00  AM,11.334,,,,,
1597,07/11/23 06:00:00  AM,11.236,,,,,
1598,07/11/23 06:30:00  AM,11.236,,,,,
1599,07/11/23 07:00:00  AM,11.722,,,,,
1600,07/11/23 07:30:00  AM,12.110,,,,,
1601,07/11/23 08:00:00  AM,12.594,,,,,
1602,07/11/23 08:30:00  AM,12.883,,,,,
1603,07/11/23 09:00:00  AM,13.173,,,,,
1604,07/11/23 09:30:00  AM,13.846,,,,,
1605,07/11/23 10:00:00  AM,14.996,,,,,
1606,07/11/23 10:30:00  AM,16.237,,,,,
1607,07/11/23 11:00:00  AM,15.760,,,,,
1608,07/11/23 11:30:00  AM,15.282,,,,,
1609,07/11/23 12:00:00  PM,15.760,,,,,
1610,07/11/23 12:30:00  PM,18.045,,,,,
1611,07/11/23 01:00:00  PM,29.252,,,,,
1612,07/11/23 01:30:00  PM,31.370,,,,,
1613,07/11/23 02:00:00  PM,31.472,,,,,
1614,07/11/23 02:30:00  PM,32.704,,,,,
1615,07/11/23 03:00:00  PM,32.911,,,,,
1616,07/11/23 03:30:00  PM,29.152,,,,,
1617,07/11/23 04:00:00  PM,20.805,,,,,
1618,07/11/23 04:30:00  PM,18.806,,,,,
1619,07/11/23 05:00:00  PM,20.043,,,,,
1620,07/11/23 05:30:00  PM,18.521,,,,,
1621,07/11/23 06:00:00  PM,17.475,,,,,
1622,07/11/23 06:30:00  PM,17.094,,,,,
1623,07/11/23 07:00:00  PM,16.618,,,,,
1624,07/11/23 07:30:00  PM,16.237,,,,,
1625,07/11/23 08:00:00  PM,15.473,,,,,
1626,07/11/23 08:30:00  PM,14.804,,,,,
1627,07/11/23 09:00:00  PM,13.846,,,,,
1628,07/11/23 09:30:00  PM,13.173,,,,,
1629,07/11/23 10:00:00  PM,12.883,,,,,
1630,07/11/23 10:30:00  PM,12.497,,,,,
1631,07/11/23 11:00:00  PM,12.110,,,,,
1632,07/11/23 11:30:00  PM,11.916,,,,,
1633,07/12/23 12:00:00  AM,11.431,,,,,
1634,07/12/23 12:30:00  AM,11.334,,,,,
1635,07/12/23 01:00:00  AM,11.334,,,,,
1636,07/12/23 01:30:00  AM,11.041,,,,,
1637,07/12/23 02:00:00  AM,10.944,,,,,
1638,07/12/23 02:30:00  AM,10.748,,,,,
1639,07/12/23 03:00:00  AM,10.455,,,,,
1640,07/12/23 03:30:00  AM,10.846,,,,,
1641,07/12/23 04:00:00  AM,11.334,,,,,
1642,07/12/23 04:30:00  AM,11.528,,,,,
1643,07/12/23 05:00:00  AM,11.625,,,,,
1644,07/12/23 05:30:00  AM,11.236,,,,,
1645,07/12/23 06:00:00  AM,11.041,,,,,
1646,07/12/23 06:30:00  AM,11.139,,,,,
1647,07/12/23 07:00:00  AM,12.207,,,,,
1648,07/12/23 07:30:00  AM,12.883,,,,,
1649,07/12/23 08:00:00  AM,13.558,,,,,
1650,07/12/23 08:30:00  AM,13.269,,,,,
1651,07/12/23 09:00:00  AM,15.569,,,,,
1652,07/12/23 09:30:00  AM,15.951,,,,,
1653,07/12/23 10:00:00  AM,15.091,,,,,
1654,07/12/23 10:30:00  AM,15.569,,,,,
1655,07/12/23 11:00:00  AM,16.046,,,,,
1656,07/12/23 11:30:00  AM,16.618,,,,,
1657,07/12/23 12:00:00  PM,18.806,,,,,
1658,07/12/23 12:30:00  PM,20.996,,,,,
1659,07/12/23 01:00:00  PM,22.525,,,,,
1660,07/12/23 01:30:00  PM,33.848,,,,,
1661,07/12/23 02:00:00  PM,34.374,,,,,
1662,07/12/23 02:30:00  PM,35.756,,,,,
1663,07/12/23 03:00:00  PM,34.585,,,,,
1664,07/12/23 03:30:00  PM,26.195,,,,,
1665,07/12/23 04:00:00  PM,21.664,,,,,
1666,07/12/23 04:30:00  PM,20.519,,,,,
1667,07/12/23 05:00:00  PM,20.138,,,,,
1668,07/12/23 05:30:00  PM,20.329,,,,,
1669,07/12/23 06:00:00  PM,19.758,,,,,
1670,07/12/23 06:30:00  PM,18.616,,,,,
1671,07/12/23 07:00:00  PM,17.475,,,,,
1672,07/12/23 07:30:00  PM,16.999,,,,,
1673,07/12/23 08:00:00  PM,16.237,,,,,
1674,07/12/23 08:30:00  PM,16.046,,,,,
1675,07/12/23 09:00:00  PM,15.378,,,,,
1676,07/12/23 09:30:00  PM,14.613,,,,,
1677,07/12/23 10:00:00  PM,14.517,,,,,
1678,07/12/23 10:30:00  PM,14.038,,,,,
1679,07/12/23 11:00:00  PM,13.076,,,,,
1680,07/12/23 11:30:00  PM,12.110,,,,,
1681,07/13/23 12:00:00  AM,11.334,,,,,
1682,07/13/23 12:30:00  AM,10.748,,,,,
1683,07/13/23 01:00:00  AM,10.259,,,,,
1684,07/13/23 01:30:00  AM,10.161,,,,,
1685,07/13/23 02:00:00  AM,9.472,,,,,
1686,07/13/23 02:30:00  AM,9.077,,,,,
1687,07/13/23 03:00:00  AM,8.581,,,,,
1688,07/13/23 03:30:00  AM,7.983,,,,,
1689,07/13/23 04:00:00  AM,7.782,,,,,
1690,07/13/23 04:30:00  AM,7.481,,,,,
1691,07/13/23 05:00:00  AM,6.877,,,,,
1692,07/13/23 05:30:00  AM,6.775,,,,,
1693,07/13/23 06:00:00  AM,6.775,,,,,
1694,07/13/23 06:30:00  AM,6.877,,,,,
1695,07/13/23 07:00:00  AM,7.481,,,,,
1696,07/13/23 07:30:00  AM,8.978,,,,,
1697,07/13/23 08:00:00  AM,10.259,,,,,
1698,07/13/23 08:30:00  AM,11.819,,,,,
1699,07/13/23 09:00:00  AM,15.664,,,,,
1700,07/13/23 09:30:00  AM,16.046,,,,,
1701,07/13/23 10:00:00  AM,14.996,,,,,
1702,07/13/23 10:30:00  AM,15.569,,,,,
1703,07/13/23 11:00:00  AM,16.141,,,,,
1704,07/13/23 11:30:00  AM,16.999,,,,,
1705,07/13/23 12:00:00  PM,17.855,,,,,
1706,07/13/23 12:30:00  PM,21.091,,,,,
1707,07/13/23 01:00:00  PM,26.683,,,,,
1708,07/13/23 01:30:00  PM,34.585,,,,,
1709,07/13/23 02:00:00  PM,37.274,,,,,
1710,07/13/23 02:30:00  PM,38.714,,,,,
1711,07/13/23 03:00:00  PM,39.050,,,,,
1712,07/13/23 03:30:00  PM,35.222,,,,,
1713,07/13/23 04:00:00  PM,23.292,,,,,
1714,07/13/23 04:30:00  PM,20.710,,,,,
1715,07/13/23 05:00:00  PM,21.951,,,,,
1716,07/13/23 05:30:00  PM,19.662,,,,,
1717,07/13/23 06:00:00  PM,18.711,,,,,
1718,07/13/23 06:30:00  PM,18.236,,,,,
1719,07/13/23 07:00:00  PM,17.855,,,,,
1720,07/13/23 07:30:00  PM,17.475,,,,,
1721,07/13/23 08:00:00  PM,16.713,,,,,
1722,07/13/23 08:30:00  PM,15.951,,,,,
1723,07/13/23 09:00:00  PM,15.187,,,,,
1724,07/13/23 09:30:00  PM,14.325,,,,,
1725,07/13/23 10:00:00  PM,13.654,,,,,
1726,07/13/23 10:30:00  PM,13.365,,,,,
1727,07/13/23 11:00:00  PM,12.787,,,,,
1728,07/13/23 11:30:00  PM,12.304,,,,,
1729,07/14/23 12:00:00  AM,11.625,,,,,
1730,07/14/23 12:30:00  AM,11.139,,,,,
1731,07/14/23 01:00:00  AM,10.748,,,,,
1732,07/14/23 01:30:00  AM,10.259,,,,,
1733,07/14/23 02:00:00  AM,9.965,,,,,
1734,07/14/23 02:30:00  AM,9.571,,,,,
1735,07/14/23 03:00:00  AM,9.275,,,,,
1736,07/14/23 03:30:00  AM,8.879,,,,,
1737,07/14/23 04:00:00  AM,8.481,,,,,
1738,07/14/23 04:30:00  AM,8.082,,,,,
1739,07/14/23 05:00:00  AM,7.782,,,,,
1740,07/14/23 05:30:00  AM,7.582,,,,,
1741,07/14/23 06:00:00  AM,7.280,,,,,
1742,07/14/23 06:30:00  AM,7.481,,,,,
1743,07/14/23 07:00:00  AM,8.382,,,,,
1744,07/14/23 07:30:00  AM,9.768,,,,,
1745,07/14/23 08:00:00  AM,10.846,,,,,
1746,07/14/23 08:30:00  AM,12.207,,,,,
1747,07/14/23 09:00:00  AM,15.855,,,,,
1748,07/14/23 09:30:00  AM,17.475,,,,,
1749,07/14/23 10:00:00  AM,16.903,,,,,
1750,07/14/23 10:30:00  AM,17.665,,,,,
1751,07/14/23 11:00:00  AM,18.521,,,,,
1752,07/14/23 11:30:00  AM,19.187,,,,,
1753,07/14/23 12:00:00  PM,20.043,,,,,
1754,07/14/23 12:30:00  PM,22.525,,,,,
1755,07/14/23 01:00:00  PM,35.971,,,,,
1756,07/14/23 01:30:00  PM,39.843,,,,,
1757,07/14/23 02:00:00  PM,39.615,,,,,
1758,07/14/23 02:30:00  PM,41.225,,,,,
1759,07/14/23 03:00:00  PM,41.458,,,,,
1760,07/14/23 03:30:00  PM,36.620,,,,,
1761,07/14/23 04:00:00  PM,25.028,,,,,
1762,07/14/23 04:30:00  PM,22.525,,,,,
1763,07/14/23 05:00:00  PM,23.869,,,,,
1764,07/14/23 05:30:00  PM,21.569,,,,,
1765,07/14/23 06:00:00  PM,20.615,,,,,
1766,07/14/23 06:30:00  PM,20.519,,,,,
1767,07/14/23 07:00:00  PM,20.615,,,,,
1768,07/14/23 07:30:00  PM,20.424,,,,,
1769,07/14/23 08:00:00  PM,19.567,,,,,
1770,07/14/23 08:30:00  PM,18.711,,,,,
1771,07/14/23 09:00:00  PM,17.570,,,,,
1772,07/14/23 09:30:00  PM,16.427,,,,,
1773,07/14/23 10:00:00  PM,14.996,,,,,
1774,07/14/23 10:30:00  PM,13.942,,,,,
1775,07/14/23 11:00:00  PM,13.365,,,,,
1776,07/14/23 11:30:00  PM,12.690,,,,,
1777,07/15/23 12:00:00  AM,12.304,,,,,
1778,07/15/23 12:30:00  AM,11.625,,,,,
1779,07/15/23 01:00:00  AM,11.236,,,,,
1780,07/15/23 01:30:00  AM,10.748,,,,,
1781,07/15/23 02:00:00  AM,10.161,,,,,
1782,07/15/23 02:30:00  AM,9.768,,,,,
1783,07/15/23 03:00:00  AM,9.176,,,,,
1784,07/15/23 03:30:00  AM,8.879,,,,,
1785,07/15/23 04:00:00  AM,8.382,,,,,
1786,07/15/23 04:30:00  AM,7.682,,,,,
1787,07/15/23 05:00:00  AM,7.179,,,,,
1788,07/15/23 05:30:00  AM,6.978,,,,,
1789,07/15/23 06:00:00  AM,6.877,,,,,
1790,07/15/23 06:30:00  AM,6.877,,,,,
1791,07/15/23 07:00:00  AM,7.481,,,,,
1792,07/15/23 07:30:00  AM,9.077,,,,,
1793,07/15/23 08:00:00  AM,10.748,,,,,
1794,07/15/23 08:30:00  AM,12.207,,,,,
1795,07/15/23 09:00:00  AM,15.855,,,,,
1796,07/15/23 09:30:00  AM,17.284,,,,,
1797,07/15/23 10:00:00  AM,16.808,,,,,
1798,07/15/23 10:30:00  AM,17.284,,,,,
1799,07/15/23 11:00:00  AM,17.665,,,,,
1800,07/15/23 11:30:00  AM,18.236,,,,,
1801,07/15/23 12:00:00  PM,19.187,,,,,
1802,07/15/23 12:30:00  PM,21.951,,,,,
1803,07/15/23 01:00:00  PM,36.187,,,,,
1804,07/15/23 01:30:00  PM,41.108,,,,,
1805,07/15/23 02:00:00  PM,40.071,,,,,
1806,07/15/23 02:30:00  PM,42.046,,,,,
1807,07/15/23 03:00:00  PM,42.520,,,,,
1808,07/15/23 03:30:00  PM,38.379,,,,,
1809,07/15/23 04:00:00  PM,25.902,,,,,
1810,07/15/23 04:30:00  PM,23.100,,,,,
1811,07/15/23 05:00:00  PM,24.545,,,,,
1812,07/15/23 05:30:00  PM,22.046,,,,,
1813,07/15/23 06:00:00  PM,20.901,,,,,
1814,07/15/23 06:30:00  PM,20.901,,,,,
1815,07/15/23 07:00:00  PM,20.996,,,,,
1816,07/15/23 07:30:00  PM,20.710,,,,,
1817,07/15/23 08:00:00  PM,19.567,,,,,
1818,07/15/23 08:30:00  PM,18.806,,,,,
1819,07/15/23 09:00:00  PM,18.045,,,,,
1820,07/15/23 09:30:00  PM,16.618,,,,,
1821,07/15/23 10:00:00  PM,15.282,,,,,
1822,07/15/23 10:30:00  PM,15.187,,,,,
1823,07/15/23 11:00:00  PM,13.942,,,,,
1824,07/15/23 11:30:00  PM,13.173,,,,,
1825,07/16/23 12:00:00  AM,12.497,,,,,
1826,07/16/23 12:30:00  AM,11.916,,,,,
1827,07/16/23 01:00:00  AM,11.431,,,,,
1828,07/16/23 01:30:00  AM,10.944,,,,,
1829,07/16/23 02:00:00  AM,10.455,,,,,
1830,07/16/23 02:30:00  AM,10.063,,,,,
1831,07/16/23 03:00:00  AM,9.571,,,,,
1832,07/16/23 03:30:00  AM,8.779,,,,,
1833,07/16/23 04:00:00  AM,8.481,,,,,
1834,07/16/23 04:30:00  AM,7.983,,,,,
1835,07/16/23 05:00:00  AM,7.682,,,,,
1836,07/16/23 05:30:00  AM,7.481,,,,,
1837,07/16/23 06:00:00  AM,7.481,,,,,
1838,07/16/23 06:30:00  AM,7.481,,,,,
1839,07/16/23 07:00:00  AM,8.282,,,,,
1840,07/16/23 07:30:00  AM,9.965,,,,,
1841,07/16/23 08:00:00  AM,11.334,,,,,
1842,07/16/23 08:30:00  AM,12.980,,,,,
1843,07/16/23 09:00:00  AM,16.713,,,,,
1844,07/16/23 09:30:00  AM,17.760,,,,,
1845,07/16/23 10:00:00  AM,17.379,,,,,
1846,07/16/23 10:30:00  AM,17.665,,,,,
1847,07/16/23 11:00:00  AM,18.616,,,,,
1848,07/16/23 11:30:00  AM,18.996,,,,,
1849,07/16/23 12:00:00  PM,20.329,,,,,
1850,07/16/23 12:30:00  PM,23.004,,,,,
1851,07/16/23 01:00:00  PM,35.435,,,,,
1852,07/16/23 01:30:00  PM,38.379,,,,,
1853,07/16/23 02:00:00  PM,39.843,,,,,
1854,07/16/23 02:30:00  PM,42.046,,,,,
1855,07/16/23 03:00:00  PM,42.164,,,,,
1856,07/16/23 03:30:00  PM,35.649,,,,,
1857,07/16/23 04:00:00  PM,25.610,,,,,
1858,07/16/23 04:30:00  PM,23.869,,,,,
1859,07/16/23 05:00:00  PM,24.351,,,,,
1860,07/16/23 05:30:00  PM,22.142,,,,,
1861,07/16/23 06:00:00  PM,20.615,,,,,
1862,07/16/23 06:30:00  PM,19.948,,,,,
1863,07/16/23 07:00:00  PM,19.282,,,,,
1864,07/16/23 07:30:00  PM,18.616,,,,,
1865,07/16/23 08:00:00  PM,17.760,,,,,
1866,07/16/23 08:30:00  PM,16.903,,,,,
1867,07/16/23 09:00:00  PM,15.664,,,,,
1868,07/16/23 09:30:00  PM,14.709,,,,,
1869,07/16/23 10:00:00  PM,14.038,,,,,
1870,07/16/23 10:30:00  PM,13.365,,,,,
1871,07/16/23 11:00:00  PM,12.883,,,,,
1872,07/16/23 11:30:00  PM,12.304,,,,,
1873,07/17/23 12:00:00  AM,11.819,,,,,
1874,07/17/23 12:30:00  AM,11.528,,,,,
1875,07/17/23 01:00:00  AM,10.944,,,,,
1876,07/17/23 01:30:00  AM,10.651,,,,,
1877,07/17/23 02:00:00  AM,10.651,,,,,
1878,07/17/23 02:30:00  AM,10.553,,,,,
1879,07/17/23 03:00:00  AM,10.161,,,,,
1880,07/17/23 03:30:00  AM,10.063,,,,,
1881,07/17/23 04:00:00  AM,9.866,,,,,
1882,07/17/23 04:30:00  AM,9.373,,,,,
1883,07/17/23 05:00:00  AM,9.373,,,,,
1884,07/17/23 05:30:00  AM,9.472,,,,,
1885,07/17/23 06:00:00  AM,9.077,,,,,
1886,07/17/23 06:30:00  AM,10.357,,,,,
1887,07/17/23 07:00:00  AM,11.528,,,,,
1888,07/17/23 07:30:00  AM,12.401,,,,,
1889,07/17/23 08:00:00  AM,12.787,,,,,
1890,07/17/23 08:30:00  AM,14.038,,,,,
1891,07/17/23 09:00:00  AM,12.980,,,,,
1892,07/17/23 09:30:00  AM,13.269,,,,,
1893,07/17/23 10:00:00  AM,13.269,,,,,
1894,07/17/23 10:30:00  AM,13.846,,,,,
1895,07/17/23 11:00:00  AM,13.846,,,,,
1896,07/17/23 11:30:00  AM,14.421,,,,,
1897,07/17/23 12:00:00  PM,14.325,,,,,
1898,07/17/23 12:30:00  PM,15.855,,,,,
1899,07/17/23 01:00:00  PM,20.043,,,,,
1900,07/17/23 01:30:00  PM,22.525,,,,,
1901,07/17/23 02:00:00  PM,24.545,,,,,
1902,07/17/23 02:30:00  PM,24.158,,,,,
1903,07/17/23 03:00:00  PM,22.142,,,,,
1904,07/17/23 03:30:00  PM,21.473,,,,,
1905,07/17/23 04:00:00  PM,16.903,,,,,
1906,07/17/23 04:30:00  PM,15.282,,,,,
1907,07/17/23 05:00:00  PM,15.664,,,,,
1908,07/17/23 05:30:00  PM,14.804,,,,,
1909,07/17/23 06:00:00  PM,14.517,,,,,
1910,07/17/23 06:30:00  PM,14.230,,,,,
1911,07/17/23 07:00:00  PM,13.461,,,,,
1912,07/17/23 07:30:00  PM,13.365,,,,,
1913,07/17/23 08:00:00  PM,12.690,,,,,
1914,07/17/23 08:30:00  PM,12.013,,,,,
1915,07/17/23 09:00:00  PM,10.357,,,,,
1916,07/17/23 09:30:00  PM,9.275,,,,,
1917,07/17/23 10:00:00  PM,8.481,,,,,
1918,07/17/23 10:30:00  PM,7.582,,,,,
1919,07/17/23 11:00:00  PM,6.877,,,,,
1920,07/17/23 11:30:00  PM,6.471,,,,,
1921,07/18/23 12:00:00  AM,6.064,,,,,
1922,07/18/23 12:30:00  AM,5.757,,,,,
1923,07/18/23 01:00:00  AM,5.450,,,,,
1924,07/18/23 01:30:00  AM,5.450,,,,,
1925,07/18/23 02:00:00  AM,5.244,,,,,
1926,07/18/23 02:30:00  AM,4.934,,,,,
1927,07/18/23 03:00:00  AM,4.519,,,,,
1928,07/18/23 03:30:00  AM,4.311,,,,,
1929,07/18/23 04:00:00  AM,3.788,,,,,
1930,07/18/23 04:30:00  AM,3.155,,,,,
1931,07/18/23 05:00:00  AM,2.624,,,,,
1932,07/18/23 05:30:00  AM,2.303,,,,,
1933,07/18/23 06:00:00  AM,2.195,,,,,
1934,07/18/23 06:30:00  AM,2.303,,,,,
1935,07/18/23 07:00:00  AM,3.155,,,,,
1936,07/18/23 07:30:00  AM,4.831,,,,,
1937,07/18/23 08:00:00  AM,6.471,,,,,
1938,07/18/23 08:30:00  AM,8.382,,,,,
1939,07/18/23 09:00:00  AM,12.207,,,,,
1940,07/18/23 09:30:00  AM,13.173,,,,,
1941,07/18/23 10:00:00  AM,13.173,,,,,
1942,07/18/23 10:30:00  AM,13.942,,,,,
1943,07/18/23 11:00:00  AM,14.709,,,,,
1944,07/18/23 11:30:00  AM,15.091,,,,,
1945,07/18/23 12:00:00  PM,15.951,,,,,
1946,07/18/23 12:30:00  PM,18.236,,,,,
1947,07/18/23 01:00:00  PM,31.778,,,,,
1948,07/18/23 01:30:00  PM,36.620,,,,,
1949,07/18/23 02:00:00  PM,36.079,,,,,
1950,07/18/23 02:30:00  PM,38.379,,,,,
1951,07/18/23 03:00:00  PM,38.602,,,,,
1952,07/18/23 03:30:00  PM,34.163,,,,,
1953,07/18/23 04:00:00  PM,22.908,,,,,
1954,07/18/23 04:30:00  PM,20.615,,,,,
1955,07/18/23 05:00:00  PM,21.760,,,,,
1956,07/18/23 05:30:00  PM,19.853,,,,,
1957,07/18/23 06:00:00  PM,18.711,,,,,
1958,07/18/23 06:30:00  PM,18.806,,,,,
1959,07/18/23 07:00:00  PM,18.331,,,,,
1960,07/18/23 07:30:00  PM,17.760,,,,,
1961,07/18/23 08:00:00  PM,16.618,,,,,
1962,07/18/23 08:30:00  PM,15.569,,,,,
1963,07/18/23 09:00:00  PM,14.613,,,,,
1964,07/18/23 09:30:00  PM,13.558,,,,,
1965,07/18/23 10:00:00  PM,12.883,,,,,
1966,07/18/23 10:30:00  PM,12.013,,,,,
1967,07/18/23 11:00:00  PM,11.625,,,,,
1968,07/18/23 11:30:00  PM,10.846,,,,,
1969,07/19/23 12:00:00  AM,10.357,,,,,
1970,07/19/23 12:30:00  AM,9.866,,,,,
1971,07/19/23 01:00:00  AM,9.077,,,,,
1972,07/19/23 01:30:00  AM,8.680,,,,,
1973,07/19/23 02:00:00  AM,8.182,,,,,
1974,07/19/23 02:30:00  AM,7.682,,,,,
1975,07/19/23 03:00:00  AM,7.280,,,,,
1976,07/19/23 03:30:00  AM,6.877,,,,,
1977,07/19/23 04:00:00  AM,6.471,,,,,
1978,07/19/23 04:30:00  AM,6.064,,,,,
1979,07/19/23 05:00:00  AM,5.860,,,,,
1980,07/19/23 05:30:00  AM,5.450,,,,,
1981,07/19/23 06:00:00  AM,5.347,,,,,
1982,07/19/23 06:30:00  AM,5.450,,,,,
1983,07/19/23 07:00:00  AM,6.064,,,,,
1984,07/19/23 07:30:00  AM,7.682,,,,,
1985,07/19/23 08:00:00  AM,9.472,,,,,
1986,07/19/23 08:30:00  AM,11.139,,,,,
1987,07/19/23 09:00:00  AM,14.900,,,,,
1988,07/19/23 09:30:00  AM,16.427,,,,,
1989,07/19/23 10:00:00  AM,16.427,,,,,
1990,07/19/23 10:30:00  AM,17.284,,,,,
1991,07/19/23 11:00:00  AM,18.331,,,,,
1992,07/19/23 11:30:00  AM,18.806,,,,,
1993,07/19/23 12:00:00  PM,19.948,,,,,
1994,07/19/23 12:30:00  PM,22.621,,,,,
1995,07/19/23 01:00:00  PM,36.620,,,,,
1996,07/19/23 01:30:00  PM,40.645,,,,,
1997,07/19/23 02:00:00  PM,40.415,,,,,
1998,07/19/23 02:30:00  PM,42.401,,,,,
1999,07/19/23 03:00:00  PM,42.878,,,,,
2000,07/19/23 03:30:00  PM,39.389,,,,,
2001,07/19/23 04:00:00  PM,26.195,,,,,
2002,07/19/23 04:30:00  PM,23.388,,,,,
2003,07/19/23 05:00:00  PM,24.641,,,,,
2004,07/19/23 05:30:00  PM,22.429,,,,,
2005,07/19/23 06:00:00  PM,21.091,,,,,
2006,07/19/23 06:30:00  PM,20.710,,,,,
2007,07/19/23 07:00:00  PM,20.424,,,,,
2008,07/19/23 07:30:00  PM,19.472,,,,,
2009,07/19/23 08:00:00  PM,18.806,,,,,
2010,07/19/23 08:30:00  PM,17.855,,,,,
2011,07/19/23 09:00:00  PM,15.951,,,,,
2012,07/19/23 09:30:00  PM,14.996,,,,,
2013,07/19/23 10:00:00  PM,14.325,,,,,
2014,07/19/23 10:30:00  PM,13.846,,,,,
2015,07/19/23 11:00:00  PM,13.269,,,,,
2016,07/19/23 11:30:00  PM,12.690,,,,,
2017,07/20/23 12:00:00  AM,12.110,,,,,
2018,07/20/23 12:30:00  AM,11.431,,,,,
2019,07/20/23 01:00:00  AM,10.944,,,,,
2020,07/20/23 01:30:00  AM,10.553,,,,,
2021,07/20/23 02:00:00  AM,10.063,,,,,
2022,07/20/23 02:30:00  AM,9.571,,,,,
2023,07/20/23 03:00:00  AM,9.275,,,,,
2024,07/20/23 03:30:00  AM,8.879,,,,,
2025,07/20/23 04:00:00  AM,8.481,,,,,
2026,07/20/23 04:30:00  AM,8.182,,,,,
2027,07/20/23 05:00:00  AM,7.782,,,,,
2028,07/20/23 05:30:00  AM,7.582,,,,,
2029,07/20/23 06:00:00  AM,7.582,,,,,
2030,07/20/23 06:30:00  AM,7.682,,,,,
2031,07/20/23 07:00:00  AM,8.282,,,,,
2032,07/20/23 07:30:00  AM,9.768,,,,,
2033,07/20/23 08:00:00  AM,11.528,,,,,
2034,07/20/23 08:30:00  AM,13.173,,,,,
2035,07/20/23 09:00:00  AM,17.094,,,,,
2036,07/20/23 09:30:00  AM,18.045,,,,,
2037,07/20/23 10:00:00  AM,19.092,,,,,
2038,07/20/23 10:30:00  AM,19.567,,,,,
2039,07/20/23 11:00:00  AM,20.996,,,,,
2040,07/20/23 11:30:00  AM,21.282,,,,,
2041,07/20/23 12:00:00  PM,22.429,,,,,
2042,07/20/23 12:30:00  PM,22.812,,,,,
2043,07/20/23 01:00:00  PM,27.665,,,,,
2044,07/20/23 01:30:00  PM,29.953,,,,,
2045,07/20/23 02:00:00  PM,27.764,,,,,
2046,07/20/23 02:30:00  PM,26.977,,,,,
2047,07/20/23 03:00:00  PM,31.064,,,,,
2048,07/20/23 03:30:00  PM,34.585,,,,,
2049,07/20/23 04:00:00  PM,27.862,,,,,
2050,07/20/23 04:30:00  PM,25.513,,,,,
2051,07/20/23 05:00:00  PM,25.610,,,,,
2052,07/20/23 05:30:00  PM,23.484,,,,,
2053,07/20/23 06:00:00  PM,23.484,,,,,
2054,07/20/23 06:30:00  PM,23.004,,,,,
2055,07/20/23 07:00:00  PM,22.429,,,,,
2056,07/20/23 07:30:00  PM,22.142,,,,,
2057,07/20/23 08:00:00  PM,20.901,,,,,
