"Plot Title: CON-1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20202711, SEN S/N: 20202711, LBL: ground temp)","Coupler Attached (LGR S/N: 20202711)","Host Connected (LGR S/N: 20202711)","Stopped (LGR S/N: 20202711)","End Of File (LGR S/N: 20202711)"
506,06/18/23 12:30:00  PM,10.455,,,,
507,06/18/23 01:00:00  PM,12.110,,,,
508,06/18/23 01:30:00  PM,26.292,,,,
509,06/18/23 02:00:00  PM,22.812,,,,
510,06/18/23 02:30:00  PM,23.966,,,,
511,06/18/23 03:00:00  PM,27.567,,,,
512,06/18/23 03:30:00  PM,24.448,,,,
513,06/18/23 04:00:00  PM,12.594,,,,
514,06/18/23 04:30:00  PM,17.379,,,,
515,06/18/23 05:00:00  PM,13.654,,,,
516,06/18/23 05:30:00  PM,12.594,,,,
517,06/18/23 06:00:00  PM,11.625,,,,
518,06/18/23 06:30:00  PM,10.161,,,,
519,06/18/23 07:00:00  PM,8.779,,,,
520,06/18/23 07:30:00  PM,8.282,,,,
521,06/18/23 08:00:00  PM,7.782,,,,
522,06/18/23 08:30:00  PM,6.775,,,,
523,06/18/23 09:00:00  PM,5.757,,,,
524,06/18/23 09:30:00  PM,5.037,,,,
